Fase,FechaMedicion,Voltaje,Corriente,Potencia,FactorPotencia,Frecuencia,EnergiaActiva
1,2026-03-02 23:00:00,120.78,2.168,216.53,0.827,59.96,134.39
1,2026-03-02 23:10:00,121.4,2.624,263.46,0.828,59.93,134.434
1,2026-03-02 23:20:00,121.49,3.293,336.67,0.833,59.97,134.487
1,2026-03-02 23:30:00,121.04,2.111,212.15,0.829,59.93,134.521
1,2026-03-02 23:40:00,121.53,3.788,385.64,0.829,59.96,134.578
1,2026-03-02 23:50:00,122.35,1.903,193.98,0.834,59.91,134.612
1,2026-03-03 00:00:00,121.16,2.975,299.23,0.832,59.95,134.663
1,2026-03-03 00:10:00,121.71,2.384,241.21,0.834,59.97,134.707
1,2026-03-03 00:20:00,121.6,2.57,259.34,0.831,59.94,134.748
1,2026-03-03 00:30:00,121.93,2.848,287.12,0.831,59.95,134.799
1,2026-03-03 00:40:00,121.51,2.49,261.05,0.847,59.98,134.834
1,2026-03-03 00:50:00,121.33,3.252,326.29,0.829,59.95,134.888
1,2026-03-03 01:00:00,121.41,1.708,172.8,0.835,59.95,134.921
1,2026-03-03 01:10:00,121.33,3.131,315.27,0.832,59.93,134.972
1,2026-03-03 01:20:00,122.344,2.225,226.156,0.833,59.944,135.01
1,2026-03-03 01:30:00,120.99,3.069,316.75,0.844,59.95,135.062
1,2026-03-03 01:40:00,122.62,2.478,251.49,0.829,59.99,135.106
1,2026-03-03 01:50:00,122.38,2.726,283.66,0.846,59.96,135.145
1,2026-03-03 02:00:00,121.2,2.76,277.13,0.832,59.93,135.194
1,2026-03-03 02:10:00,121.01,2.862,300.01,0.855,59.96,135.234
1,2026-03-03 02:20:00,121.38,3.251,326.32,0.826,59.95,135.289
1,2026-03-03 02:30:00,122.122,1.67,172.456,0.847,59.978,135.318
1,2026-03-03 02:40:00,120.63,3.085,309.57,0.834,59.97,135.371
1,2026-03-03 02:50:00,121.8,1.964,200.05,0.838,59.95,135.405
1,2026-03-03 03:00:00,120.8,5.12,606.89,0.973,59.96,135.504
1,2026-03-03 03:10:00,121.92,1.708,175.65,0.844,59.97,135.534
1,2026-03-03 03:20:00,122.39,2.525,258.9,0.839,59.97,135.575
1,2026-03-03 03:30:00,121.889,3.279,332.4,0.831,59.978,135.626
1,2026-03-03 03:40:00,121.89,3.595,368.39,0.838,59.93,135.688
1,2026-03-03 03:50:00,121.671,3.88,400.143,0.839,59.971,135.745
1,2026-03-03 04:00:00,122.91,1.966,202.77,0.843,59.97,135.781
1,2026-03-03 04:10:00,121.6,2.97,300.56,0.833,59.97,135.829
1,2026-03-03 04:20:00,121.99,3.005,311.49,0.844,59.93,135.875
1,2026-03-03 04:30:00,122.27,2.11,215.58,0.838,59.95,135.912
1,2026-03-03 04:40:00,120.61,3.086,309.11,0.83,59.93,135.966
1,2026-03-03 04:50:00,121.21,1.724,173.4,0.83,59.92,135.997
1,2026-03-03 05:00:00,119.93,3.248,323.13,0.831,59.96,136.05
1,2026-03-03 05:10:00,120.73,2.021,203.18,0.834,59.95,136.085
1,2026-03-03 05:20:00,119.82,2.803,280.29,0.835,59.98,136.131
1,2026-03-03 05:30:00,119.98,2.711,279.67,0.847,59.97,136.172
1,2026-03-03 05:40:00,118.4,7.54,855.31,0.922,59.95,136.313
1,2026-03-03 05:50:00,119.0,4.674,497.36,0.863,59.98,136.416
1,2026-03-03 06:00:00,116.72,8.248,926.74,0.95,59.99,136.556
1,2026-03-03 06:10:00,118.811,3.083,310.611,0.848,59.967,136.614
1,2026-03-03 06:20:00,119.7,2.161,224.94,0.85,59.94,136.651
1,2026-03-03 06:30:00,119.88,4.54,469.88,0.847,59.94,136.72
1,2026-03-03 06:40:00,120.83,2.243,232.94,0.848,59.95,136.764
1,2026-03-03 06:50:00,119.08,2.789,277.54,0.837,59.96,136.809
1,2026-03-03 07:00:00,120.42,2.303,232.86,0.844,59.93,136.849
1,2026-03-03 07:10:00,120.99,2.414,245.47,0.844,59.96,136.889
1,2026-03-03 07:20:00,119.93,2.559,254.96,0.835,59.95,136.933
1,2026-03-03 07:30:00,118.93,4.368,477.72,0.894,59.94,136.999
1,2026-03-03 07:40:00,115.89,4.546,464.14,0.872,59.94,137.067
1,2026-03-03 07:50:00,117.32,3.892,419.17,0.896,59.99,137.136
1,2026-03-03 08:00:00,117.93,5.677,615.14,0.91,59.94,137.241
1,2026-03-03 08:10:00,120.34,3.078,325.24,0.856,59.97,137.301
1,2026-03-03 08:20:00,118.11,3.138,325.14,0.853,59.96,137.352
1,2026-03-03 08:30:00,119.57,6.837,759.92,0.935,59.97,137.479
1,2026-03-03 08:40:00,119.33,3.399,365.69,0.874,59.98,137.542
1,2026-03-03 08:50:00,118.58,2.729,268.67,0.833,59.99,137.588
1,2026-03-03 09:00:00,118.72,5.831,682.15,0.988,59.97,137.704
1,2026-03-03 09:10:00,120.12,1.611,162.69,0.839,59.98,137.735
1,2026-03-03 09:20:00,120.74,2.926,304.02,0.85,59.96,137.789
1,2026-03-03 09:30:00,120.14,3.728,377.72,0.838,59.96,137.848
1,2026-03-03 09:40:00,119.59,4.156,427.13,0.849,59.97,137.925
1,2026-03-03 09:50:00,118.77,6.303,672.19,0.886,59.97,138.03
1,2026-03-03 10:00:00,121.189,3.401,373.867,0.886,59.956,138.093
1,2026-03-03 10:10:00,119.17,5.866,623.65,0.882,59.97,138.193
1,2026-03-03 10:20:00,119.12,4.053,423.7,0.862,59.96,138.272
1,2026-03-03 10:30:00,120.69,2.125,215.29,0.839,59.96,138.306
1,2026-03-03 10:40:00,119.89,3.211,320.67,0.833,59.97,138.36
1,2026-03-03 10:50:00,119.93,2.232,232.08,0.85,59.97,138.4
1,2026-03-03 11:00:00,119.07,3.78,392.08,0.857,59.95,138.464
1,2026-03-03 11:10:00,119.06,2.725,278.2,0.849,59.99,138.51
1,2026-03-03 11:20:00,119.72,2.46,247.46,0.842,59.95,138.556
1,2026-03-03 11:30:00,118.16,3.994,408.87,0.857,59.93,138.615
1,2026-03-03 11:40:00,120.133,1.643,168.1,0.852,59.978,138.643
1,2026-03-03 11:50:00,116.45,3.736,375.6,0.857,59.95,138.7
1,2026-03-03 12:00:00,119.29,2.419,243.13,0.844,59.99,138.747
1,2026-03-03 12:10:00,118.589,2.531,254.111,0.849,59.956,138.791
1,2026-03-03 12:20:00,118.1,3.716,376.8,0.852,59.99,138.854
1,2026-03-03 12:30:00,118.72,3.789,408.14,0.889,59.95,138.904
1,2026-03-03 12:40:00,118.329,3.448,351.629,0.857,59.957,138.945
1,2026-03-03 12:50:00,116.64,3.755,392.79,0.883,59.98,139.019
1,2026-03-03 13:00:00,117.74,3.756,398.75,0.888,59.97,139.088
1,2026-03-03 13:10:00,118.038,3.296,342.812,0.885,59.962,139.15
1,2026-03-03 13:20:00,118.7,3.894,419.0,0.905,59.98,139.206
1,2026-03-03 13:30:00,118.24,3.693,386.01,0.883,59.96,139.28
1,2026-03-03 13:40:00,118.98,2.913,307.13,0.889,59.94,139.338
1,2026-03-03 13:50:00,118.98,2.91,307.1,0.891,59.97,139.392
1,2026-03-03 14:00:00,118.2,4.11,435.92,0.896,59.94,139.467
1,2026-03-03 14:10:00,119.13,2.416,257.51,0.896,59.98,139.51
1,2026-03-03 14:20:00,118.07,3.98,417.3,0.886,59.95,139.578
1,2026-03-03 14:30:00,117.84,2.124,225.58,0.9,59.97,139.616
1,2026-03-03 14:40:00,118.689,3.722,376.767,0.848,59.944,139.674
1,2026-03-03 14:50:00,119.362,2.055,207.575,0.849,59.975,139.707
1,2026-03-03 15:00:00,117.53,7.091,821.24,0.99,59.93,139.822
1,2026-03-03 15:10:00,119.75,1.651,166.71,0.842,59.95,139.86
1,2026-03-03 15:20:00,119.09,3.407,353.36,0.855,59.95,139.919
1,2026-03-03 15:30:00,117.76,4.626,477.59,0.866,59.98,139.994
1,2026-03-03 15:40:00,118.756,3.755,381.4,0.849,59.978,140.052
1,2026-03-03 15:50:00,118.35,3.649,369.88,0.848,59.96,140.116
1,2026-03-03 16:00:00,119.34,2.059,207.83,0.849,59.99,140.154
1,2026-03-03 16:10:00,119.233,2.495,249.689,0.843,59.956,140.197
1,2026-03-03 16:20:00,118.85,2.624,262.462,0.844,59.95,140.247
1,2026-03-03 16:30:00,119.9,1.975,200.17,0.847,59.96,140.279
1,2026-03-03 16:40:00,119.85,3.67,372.8,0.842,59.98,140.343
1,2026-03-03 16:50:00,120.52,2.057,217.97,0.859,60.0,140.381
1,2026-03-03 17:00:00,119.63,3.481,353.37,0.84,59.96,140.437
1,2026-03-03 17:10:00,121.01,1.949,195.79,0.834,59.95,140.473
1,2026-03-03 17:20:00,119.656,2.721,272.978,0.84,59.944,140.518
1,2026-03-03 17:30:00,119.36,2.25,225.44,0.843,59.94,140.559
1,2026-03-03 17:40:00,119.14,2.886,295.05,0.848,59.96,140.604
1,2026-03-03 17:50:00,120.056,2.718,269.1,0.828,59.978,140.649
1,2026-03-03 18:00:00,121.25,2.136,213.2,0.824,59.95,140.684
1,2026-03-03 18:10:00,119.667,3.89,396.656,0.839,59.956,140.751
1,2026-03-03 18:20:00,119.41,1.869,182.05,0.815,59.95,140.781
1,2026-03-03 18:30:00,118.16,3.111,302.57,0.823,59.94,140.835
1,2026-03-03 18:40:00,118.15,1.812,170.94,0.799,59.98,140.863
1,2026-03-03 18:50:00,118.33,3.142,304.28,0.816,59.95,140.916
1,2026-03-03 19:00:00,118.4,2.033,197.925,0.822,59.988,140.949
1,2026-03-03 19:10:00,116.838,4.413,451.525,0.874,59.912,141.012
1,2026-03-03 19:20:00,115.89,4.398,468.88,0.904,59.97,141.082
1,2026-03-03 19:30:00,116.733,8.182,909.289,0.932,59.967,141.22
1,2026-03-03 19:40:00,115.49,4.5,473.9,0.891,59.96,141.301
1,2026-03-03 19:50:00,118.04,3.912,402.28,0.871,59.95,141.37
1,2026-03-03 20:00:00,117.49,3.563,387.47,0.911,59.98,141.435
1,2026-03-03 20:10:00,116.2,4.234,446.01,0.906,59.96,141.508
1,2026-03-03 20:20:00,118.37,3.552,386.88,0.915,59.96,141.572
1,2026-03-03 20:30:00,118.3,4.306,468.438,0.916,59.962,141.649
1,2026-03-03 20:40:00,118.07,4.328,466.57,0.912,59.96,141.725
1,2026-03-03 20:50:00,117.66,4.304,472.01,0.925,59.92,141.805
1,2026-03-03 21:00:00,117.925,6.656,773.638,0.986,59.988,141.944
1,2026-03-03 21:10:00,121.243,2.74,305.557,0.919,59.914,142.01
1,2026-03-03 21:20:00,120.411,3.078,330.344,0.894,59.933,142.067
1,2026-03-03 21:30:00,119.567,3.818,404.578,0.889,59.989,142.137
1,2026-03-03 21:40:00,120.73,4.257,456.51,0.885,59.95,142.216
1,2026-03-03 21:50:00,121.34,3.419,351.95,0.849,59.97,142.275
1,2026-03-03 22:00:00,120.5,4.056,435.362,0.879,59.95,142.359
1,2026-03-03 22:10:00,120.93,3.24,346.31,0.871,59.96,142.419
1,2026-03-03 22:20:00,120.13,5.583,601.1,0.885,59.97,142.522
1,2026-03-03 22:30:00,121.56,1.738,179.62,0.849,59.96,142.554
1,2026-03-03 22:40:00,119.844,3.782,382.811,0.839,59.989,142.609
1,2026-03-03 22:50:00,118.6,2.227,219.7,0.831,59.97,142.647
1,2026-03-03 23:00:00,120.57,3.295,337.35,0.84,59.96,142.7
1,2026-03-03 23:10:00,122.0,2.553,257.96,0.83,59.98,142.745
1,2026-03-03 23:20:00,118.98,2.444,242.85,0.835,59.96,142.787
1,2026-03-03 23:30:00,121.01,2.832,284.5,0.832,59.98,142.836
1,2026-03-03 23:40:00,121.22,2.119,214.28,0.835,59.97,142.873
1,2026-03-03 23:50:00,120.444,3.627,371.678,0.843,59.978,142.928
1,2026-03-04 00:00:00,120.32,1.979,200.75,0.842,59.97,142.959
1,2026-03-04 00:10:00,121.6,3.28,332.34,0.835,59.93,143.016
1,2026-03-04 00:20:00,122.54,1.756,178.89,0.83,59.95,143.05
1,2026-03-04 00:30:00,122.29,3.131,316.85,0.827,59.99,143.104
1,2026-03-04 00:40:00,122.944,2.409,257.911,0.854,59.978,143.142
1,2026-03-04 00:50:00,122.089,2.91,293.9,0.83,59.978,143.192
1,2026-03-04 01:00:00,122.96,2.069,210.78,0.83,59.97,143.229
1,2026-03-04 01:10:00,122.34,3.231,333.54,0.839,59.96,143.278
1,2026-03-04 01:20:00,123.0,2.162,221.94,0.838,59.93,143.316
1,2026-03-04 01:30:00,121.61,2.815,284.09,0.831,59.97,143.363
1,2026-03-04 01:40:00,122.5,2.204,223.97,0.833,59.94,143.403
1,2026-03-04 01:50:00,122.77,2.607,264.36,0.829,59.96,143.447
1,2026-03-04 02:00:00,121.87,2.701,283.14,0.851,59.98,143.491
1,2026-03-04 02:10:00,121.69,2.439,247.25,0.838,59.96,143.533
1,2026-03-04 02:20:00,122.04,2.548,256.39,0.836,59.96,143.575
1,2026-03-04 02:30:00,121.87,2.445,247.89,0.836,59.97,143.617
1,2026-03-04 02:40:00,121.9,2.377,241.289,0.837,59.922,143.655
1,2026-03-04 02:50:00,122.93,2.449,251.26,0.84,59.97,143.699
1,2026-03-04 03:00:00,122.01,5.116,613.07,0.975,59.97,143.803
1,2026-03-04 03:10:00,122.9,1.674,171.78,0.836,59.95,143.833
1,2026-03-04 03:20:00,122.2,2.574,263.67,0.836,59.94,143.875
1,2026-03-04 03:30:00,122.57,3.268,332.06,0.829,59.96,143.932
1,2026-03-04 03:40:00,122.23,3.262,330.73,0.83,59.97,143.987
1,2026-03-04 03:50:00,122.578,2.992,300.744,0.827,59.978,144.04
1,2026-03-04 04:00:00,122.2,3.19,336.31,0.85,59.95,144.089
1,2026-03-04 04:10:00,121.72,2.938,295.96,0.829,59.96,144.148
1,2026-03-04 04:20:00,122.78,2.015,207.85,0.841,59.98,144.182
1,2026-03-04 04:30:00,122.667,3.052,309.289,0.827,59.967,144.235
1,2026-03-04 04:40:00,123.122,1.701,175.756,0.842,59.956,144.266
1,2026-03-04 04:50:00,121.56,3.683,376.17,0.833,59.96,144.332
1,2026-03-04 05:00:00,122.98,1.624,168.01,0.84,59.95,144.361
1,2026-03-04 05:10:00,120.86,3.072,308.38,0.833,59.95,144.414
1,2026-03-04 05:20:00,121.48,1.685,171.51,0.839,59.97,144.447
1,2026-03-04 05:30:00,120.57,2.905,290.73,0.831,59.97,144.498
1,2026-03-04 05:40:00,118.422,9.723,1116.311,0.94,59.967,144.65
1,2026-03-04 05:50:00,119.49,4.003,421.74,0.847,59.94,144.726
1,2026-03-04 06:00:00,119.84,4.156,457.84,0.895,59.95,144.786
1,2026-03-04 06:10:00,120.111,3.9,411.933,0.872,59.978,144.863
1,2026-03-04 06:20:00,119.85,2.38,250.02,0.86,59.98,144.905
1,2026-03-04 06:30:00,119.98,3.505,357.36,0.841,59.98,144.961
1,2026-03-04 06:40:00,119.84,3.326,367.64,0.887,59.95,145.03
1,2026-03-04 06:50:00,120.37,3.043,303.94,0.831,59.98,145.082
1,2026-03-04 07:00:00,118.94,2.637,280.9,0.869,59.98,145.121
1,2026-03-04 07:10:00,118.656,3.205,317.344,0.834,59.956,145.177
1,2026-03-04 07:20:00,117.52,2.887,293.21,0.855,59.98,145.235
1,2026-03-04 07:30:00,117.144,3.213,327.256,0.864,59.956,145.286
1,2026-03-04 07:40:00,116.13,2.91,291.8,0.852,59.97,145.34
1,2026-03-04 07:50:00,119.73,2.694,274.72,0.845,59.94,145.387
1,2026-03-04 08:00:00,118.34,3.188,313.87,0.834,59.97,145.441
1,2026-03-04 08:10:00,119.65,3.315,365.85,0.884,59.97,145.494
1,2026-03-04 08:20:00,118.77,4.809,502.2,0.864,59.97,145.58
1,2026-03-04 08:30:00,117.25,3.816,414.82,0.878,59.97,145.639
1,2026-03-04 08:40:00,118.44,3.092,303.8,0.827,59.96,145.691
1,2026-03-04 08:50:00,119.35,2.546,259.2,0.841,59.95,145.732
1,2026-03-04 09:00:00,115.56,6.189,705.9,0.985,59.98,145.846
1,2026-03-04 09:10:00,118.13,2.165,221.48,0.843,59.96,145.886
1,2026-03-04 09:20:00,118.2,2.644,264.29,0.842,59.95,145.927
1,2026-03-04 09:30:00,117.49,3.335,331.66,0.846,59.94,145.984
1,2026-03-04 09:40:00,117.34,3.335,330.83,0.846,59.97,146.04
1,2026-03-04 09:50:00,118.34,2.498,249.18,0.843,59.97,146.084
1,2026-03-04 10:00:00,118.4,3.495,358.811,0.858,59.922,146.141
1,2026-03-04 10:10:00,118.011,3.047,300.578,0.838,59.967,146.192
1,2026-03-04 10:20:00,117.74,1.844,180.71,0.832,59.98,146.224
1,2026-03-04 10:30:00,118.88,3.083,305.51,0.833,59.97,146.278
1,2026-03-04 10:40:00,116.83,2.018,197.5,0.837,59.98,146.31
1,2026-03-04 10:50:00,116.733,2.864,280.378,0.839,59.956,146.361
1,2026-03-04 11:00:00,117.47,1.834,180.06,0.833,59.95,146.391
1,2026-03-04 11:10:00,117.52,3.049,299.87,0.838,59.99,146.443
1,2026-03-04 11:20:00,119.15,1.873,186.12,0.833,59.96,146.474
1,2026-03-04 11:30:00,117.778,3.726,374.311,0.847,59.967,146.54
1,2026-03-04 11:40:00,118.95,2.292,227.5,0.836,59.95,146.586
1,2026-03-04 11:50:00,117.03,4.572,468.67,0.865,59.98,146.648
1,2026-03-04 12:00:00,119.23,2.267,231.75,0.842,59.99,146.689
1,2026-03-04 12:10:00,119.23,3.043,303.75,0.837,59.99,146.74
1,2026-03-04 12:20:00,121.9,1.771,181.67,0.843,59.95,146.771
1,2026-03-04 12:30:00,122.05,2.892,291.4,0.829,59.96,146.822
1,2026-03-04 12:40:00,119.9,2.676,278.9,0.857,59.967,146.865
1,2026-03-04 12:50:00,118.571,4.498,465.586,0.86,59.957,146.932
1,2026-03-04 13:00:00,116.97,5.011,519.46,0.873,59.95,147.007
1,2026-03-04 13:10:00,117.85,4.038,437.65,0.914,59.97,147.07
1,2026-03-04 13:20:00,118.044,3.332,347.256,0.884,59.956,147.131
1,2026-03-04 13:30:00,118.267,2.455,258.989,0.894,59.956,147.18
1,2026-03-04 13:40:00,118.26,3.647,386.68,0.893,59.96,147.245
1,2026-03-04 13:50:00,119.17,2.604,275.31,0.891,59.97,147.294
1,2026-03-04 14:00:00,119.17,3.051,320.3,0.884,59.95,147.348
1,2026-03-04 14:10:00,119.112,3.446,365.212,0.889,59.938,147.406
1,2026-03-04 14:20:00,118.99,3.658,388.74,0.889,59.96,147.474
1,2026-03-04 14:30:00,118.37,4.117,436.98,0.893,59.98,147.546
1,2026-03-04 14:40:00,117.53,4.658,511.44,0.925,59.97,147.624
1,2026-03-04 14:50:00,118.13,6.515,707.0,0.914,59.94,147.741
1,2026-03-04 15:00:00,118.557,6.011,702.871,0.987,59.971,147.856
1,2026-03-04 15:10:00,119.73,2.462,265.17,0.872,59.94,147.898
1,2026-03-04 15:20:00,119.889,4.616,501.6,0.893,59.956,147.979
1,2026-03-04 15:30:00,118.29,6.311,677.25,0.899,59.98,148.098
1,2026-03-04 15:40:00,116.85,5.44,569.89,0.883,59.96,148.191
1,2026-03-04 15:50:00,118.033,5.105,542.2,0.887,59.956,148.295
1,2026-03-04 16:00:00,119.967,2.217,224.344,0.846,59.989,148.331
1,2026-03-04 16:10:00,118.522,5.489,582.267,0.883,59.978,148.419
1,2026-03-04 16:20:00,119.15,2.234,228.78,0.849,59.94,148.455
1,2026-03-04 16:30:00,119.02,3.657,372.37,0.851,59.97,148.524
1,2026-03-04 16:40:00,120.711,1.841,188.011,0.847,59.956,148.556
1,2026-03-04 16:50:00,120.39,2.883,289.18,0.835,59.99,148.604
1,2026-03-04 17:00:00,121.322,2.166,220.511,0.842,60.0,148.64
1,2026-03-04 17:10:00,119.87,2.766,276.06,0.836,59.9,148.685
1,2026-03-04 17:20:00,118.82,2.268,225.26,0.836,59.95,148.724
1,2026-03-04 17:30:00,118.87,2.449,242.46,0.832,59.98,148.764
1,2026-03-04 17:40:00,118.967,2.546,252.344,0.837,59.967,148.807
1,2026-03-04 17:50:00,119.69,2.273,226.03,0.832,59.93,148.844
1,2026-03-04 18:00:00,120.09,2.567,254.16,0.825,59.96,148.887
1,2026-03-04 18:10:00,120.18,2.159,212.97,0.825,59.95,148.924
1,2026-03-04 18:20:00,115.96,6.482,701.63,0.889,59.97,149.023
1,2026-03-04 18:30:00,118.511,3.574,385.067,0.884,59.967,149.096
1,2026-03-04 18:40:00,117.54,3.287,334.54,0.867,59.95,149.153
1,2026-03-04 18:50:00,117.71,2.368,242.79,0.871,59.98,149.194
1,2026-03-04 19:00:00,116.212,3.614,364.35,0.869,59.962,149.255
1,2026-03-04 19:10:00,117.06,2.286,232.38,0.869,59.95,149.294
1,2026-03-04 19:20:00,115.5,3.716,371.7,0.864,59.95,149.358
1,2026-03-04 19:30:00,115.08,2.429,240.95,0.862,59.93,149.4
1,2026-03-04 19:40:00,117.58,3.766,381.36,0.861,59.95,149.464
1,2026-03-04 19:50:00,118.25,2.252,230.94,0.868,59.96,149.503
1,2026-03-04 20:00:00,116.956,3.587,362.756,0.864,59.989,149.564
1,2026-03-04 20:10:00,117.656,2.244,230.889,0.876,59.978,149.604
1,2026-03-04 20:20:00,117.78,3.621,369.45,0.866,59.94,149.664
1,2026-03-04 20:30:00,119.14,2.211,230.53,0.876,59.95,149.706
1,2026-03-04 20:40:00,119.111,3.448,353.7,0.863,59.967,149.765
1,2026-03-04 20:50:00,119.31,2.41,248.93,0.847,59.97,149.809
1,2026-03-04 21:00:00,117.99,6.456,743.09,0.966,59.95,149.931
1,2026-03-04 21:10:00,119.75,1.916,191.93,0.836,59.95,149.962
1,2026-03-04 21:20:00,118.78,3.065,310.78,0.85,59.97,150.005
1,2026-03-04 21:30:00,119.15,3.939,406.99,0.862,59.98,150.073
1,2026-03-04 21:40:00,120.22,3.612,377.58,0.869,59.94,150.141
1,2026-03-04 21:50:00,121.73,2.352,244.8,0.853,59.98,150.191
1,2026-03-04 22:00:00,119.95,3.196,323.98,0.844,59.97,150.244
1,2026-03-04 22:10:00,120.97,2.159,217.4,0.834,59.94,150.281
1,2026-03-04 22:20:00,120.612,3.329,335.75,0.834,59.962,150.328
1,2026-03-04 22:30:00,120.56,2.812,289.81,0.841,59.94,150.379
1,2026-03-04 22:40:00,120.012,2.71,270.088,0.83,59.95,150.419
1,2026-03-04 22:50:00,118.05,2.456,241.37,0.834,59.99,150.462
1,2026-03-04 23:00:00,119.24,4.121,441.58,0.87,59.95,150.534
1,2026-03-04 23:10:00,121.74,2.632,264.21,0.83,59.96,150.579
1,2026-03-04 23:20:00,122.312,2.079,211.675,0.836,59.962,150.614
1,2026-03-04 23:30:00,121.5,2.669,267.36,0.826,59.98,150.662
1,2026-03-04 23:40:00,121.94,2.132,215.16,0.829,59.97,150.698
1,2026-03-04 23:50:00,121.612,2.709,272.7,0.829,59.95,150.747
1,2026-03-05 00:00:00,119.64,2.107,211.71,0.841,59.93,150.782
1,2026-03-05 00:10:00,119.25,2.84,282.43,0.836,59.96,150.831
1,2026-03-05 00:20:00,122.18,2.358,248.92,0.848,59.96,150.869
1,2026-03-05 00:30:00,122.53,3.012,304.18,0.824,59.97,150.92
1,2026-03-05 00:40:00,122.311,1.776,180.789,0.831,59.967,150.948
1,2026-03-05 00:50:00,122.133,2.984,299.5,0.826,59.956,151.006
1,2026-03-05 01:00:00,122.92,1.736,177.66,0.831,59.96,151.036
1,2026-03-05 01:10:00,121.675,3.845,392.95,0.83,59.975,151.081
1,2026-03-05 01:20:00,121.675,1.784,180.875,0.834,59.962,151.114
1,2026-03-05 01:30:00,120.914,3.083,308.957,0.83,59.986,151.168
1,2026-03-05 01:40:00,121.85,1.774,179.97,0.833,59.93,151.203
1,2026-03-05 01:50:00,122.12,3.106,312.89,0.824,59.95,151.255
1,2026-03-05 02:00:00,122.16,1.723,176.97,0.842,59.95,151.286
1,2026-03-05 02:10:00,122.02,3.09,311.19,0.826,59.96,151.337
1,2026-03-05 02:20:00,121.956,1.745,179.078,0.842,59.967,151.367
1,2026-03-05 02:30:00,121.67,3.108,312.16,0.826,59.95,151.419
1,2026-03-05 02:40:00,121.98,1.712,175.46,0.839,59.93,151.448
1,2026-03-05 02:50:00,120.989,3.092,310.578,0.831,59.933,151.499
1,2026-03-05 03:00:00,120.33,5.543,653.19,0.972,59.96,151.609
1,2026-03-05 03:10:00,122.3,1.726,177.812,0.844,59.938,151.639
1,2026-03-05 03:20:00,122.19,2.372,242.22,0.838,59.95,151.683
1,2026-03-05 03:30:00,121.49,3.287,332.38,0.831,59.97,151.739
1,2026-03-05 03:40:00,120.744,3.093,310.722,0.832,59.922,151.794
1,2026-03-05 03:50:00,122.29,1.735,176.83,0.834,59.96,151.825
1,2026-03-05 04:00:00,121.489,3.261,328.756,0.83,59.978,151.878
1,2026-03-05 04:10:00,121.37,1.87,190.65,0.84,59.96,151.913
1,2026-03-05 04:20:00,120.9,2.999,302.86,0.835,59.96,151.962
1,2026-03-05 04:30:00,121.26,2.04,206.41,0.836,59.94,151.996
1,2026-03-05 04:40:00,121.26,2.798,282.15,0.834,59.97,152.043
1,2026-03-05 04:50:00,121.611,2.049,206.633,0.83,59.944,152.08
1,2026-03-05 05:00:00,121.09,2.648,265.59,0.832,59.96,152.123
1,2026-03-05 05:10:00,120.112,2.474,257.25,0.844,59.962,152.162
1,2026-03-05 05:20:00,119.18,2.956,298.54,0.834,59.95,152.21
1,2026-03-05 05:30:00,119.93,3.032,319.69,0.855,59.93,152.265
1,2026-03-05 05:40:00,116.82,9.107,1016.83,0.926,59.95,152.437
1,2026-03-05 05:50:00,119.77,2.162,215.7,0.833,59.95,152.483
1,2026-03-05 06:00:00,118.98,2.674,266.62,0.838,59.95,152.529
1,2026-03-05 06:10:00,118.856,3.831,409.133,0.883,59.978,152.602
1,2026-03-05 06:20:00,118.789,2.419,239.889,0.838,59.978,152.644
1,2026-03-05 06:30:00,120.08,2.105,209.31,0.83,59.97,152.68
1,2026-03-05 06:40:00,122.02,2.42,243.45,0.826,59.95,152.72
1,2026-03-05 06:50:00,120.06,2.091,208.06,0.831,59.96,152.758
1,2026-03-05 07:00:00,118.64,2.891,292.9,0.84,59.96,152.805
1,2026-03-05 07:10:00,119.2,2.146,212.178,0.833,59.956,152.842
1,2026-03-05 07:20:00,116.75,2.427,236.73,0.839,59.96,152.88
1,2026-03-05 07:30:00,118.156,2.598,264.411,0.85,59.967,152.922
1,2026-03-05 07:40:00,118.388,2.225,220.262,0.84,59.95,152.966
1,2026-03-05 07:50:00,117.37,2.463,244.42,0.847,59.94,153.007
1,2026-03-05 08:00:00,117.81,2.664,265.6,0.846,59.96,153.052
1,2026-03-05 08:10:00,118.5,3.114,315.79,0.843,59.95,153.108
1,2026-03-05 08:20:00,118.811,2.027,199.678,0.83,59.933,153.14
1,2026-03-05 08:30:00,115.81,5.193,542.56,0.889,59.97,153.23
1,2026-03-05 08:40:00,119.23,2.363,237.43,0.841,59.95,153.264
1,2026-03-05 08:50:00,118.2,2.58,253.17,0.83,59.96,153.315
1,2026-03-05 09:00:00,117.14,5.828,669.92,0.985,59.98,153.431
1,2026-03-05 09:10:00,118.56,1.63,160.68,0.834,59.92,153.463
1,2026-03-05 09:20:00,117.438,2.063,202.45,0.832,59.962,153.501
1,2026-03-05 09:30:00,117.867,3.25,321.878,0.841,59.944,153.555
1,2026-03-05 09:40:00,117.98,3.016,297.0,0.835,59.96,153.608
1,2026-03-05 09:50:00,118.322,2.619,277.078,0.863,59.944,153.653
1,2026-03-05 10:00:00,118.32,3.64,366.45,0.843,59.97,153.718
1,2026-03-05 10:10:00,118.52,1.772,175.82,0.838,59.98,153.749
1,2026-03-05 10:20:00,117.37,3.363,336.38,0.841,59.96,153.803
